index_name,Date,Open,High,Low,Close
DJIA,12/31/2020,30417.64,30637.47,30344.50,30606.48
DJIA,12/30/2020,30415.09,30525.35,30393.04,30409.56
DJIA,12/29/2020,30492.07,30588.79,30274.24,30335.67
DJIA,12/28/2020,30283.23,30525.56,30283.23,30403.97
DJIA,12/24/2020,30155.92,30209.67,30099.30,30199.87
DJIA,12/23/2020,30046.73,30292.53,30046.73,30129.83
DJIA,12/22/2020,30200.20,30200.20,29992.89,30015.51
DJIA,12/21/2020,30159.00,30304.14,29755.53,30216.45
DJIA,12/18/2020,30314.26,30343.59,30029.44,30179.05
DJIA,12/17/2020,30216.00,30323.78,30216.00,30303.37
DJIA,12/16/2020,30191.38,30236.03,30080.11,30154.54
DJIA,12/15/2020,29919.09,30243.26,29894.95,30199.31
DJIA,12/14/2020,30123.91,30325.79,29849.15,29861.55
DJIA,12/11/2020,29988.21,30071.13,29820.84,30046.37
DJIA,12/10/2020,30032.55,30063.87,29876.82,29999.26
DJIA,12/9/2020,30229.81,30319.70,29951.85,30068.81
DJIA,12/8/2020,29997.95,30246.22,29972.07,30173.88
DJIA,12/7/2020,30233.03,30233.03,29967.22,30069.79
DJIA,12/4/2020,29989.56,30218.26,29989.56,30218.26
DJIA,12/3/2020,29920.83,30110.88,29877.27,29969.52
DJIA,12/2/2020,29695.09,29902.51,29599.29,29883.79
DJIA,12/1/2020,29797.50,30083.31,29797.50,29823.92
DJIA,11/30/2020,29854.51,29854.51,29463.64,29638.64
DJIA,11/27/2020,29911.33,30015.13,29819.98,29910.37
DJIA,11/25/2020,30058.87,30058.87,29806.25,29872.47
DJIA,11/24/2020,29746.11,30116.51,29746.11,30046.24
DJIA,11/23/2020,29332.82,29667.75,29332.82,29591.27
DJIA,11/20/2020,29437.57,29469.89,29231.20,29263.48
DJIA,11/19/2020,29370.92,29524.90,29228.38,29483.23
DJIA,11/18/2020,29875.40,29930.85,29432.84,29438.42
DJIA,11/17/2020,29800.15,29872.42,29520.29,29783.35
DJIA,11/16/2020,29672.36,29964.29,29672.36,29950.44
DJIA,11/13/2020,29203.90,29559.25,29203.90,29479.81
DJIA,11/12/2020,29231.91,29311.83,28902.13,29080.17
DJIA,11/11/2020,29524.35,29593.11,29281.22,29397.63
DJIA,11/10/2020,29254.17,29478.86,29126.99,29420.92
DJIA,11/9/2020,29467.90,29933.83,29130.66,29157.97
DJIA,11/6/2020,28399.13,28431.96,28189.50,28323.40
DJIA,11/5/2020,28083.37,28495.05,28083.37,28390.18
DJIA,11/4/2020,27512.83,28301.50,27512.83,27847.66
DJIA,11/3/2020,27138.69,27640.21,27138.69,27480.03
DJIA,11/2/2020,26691.28,27043.48,26691.28,26925.05
DJIA,10/30/2020,26572.27,26639.18,26143.77,26501.60
DJIA,10/29/2020,26480.98,26891.89,26290.78,26659.11
DJIA,10/28/2020,27102.14,27102.14,26497.39,26519.95
DJIA,10/27/2020,27651.18,27707.69,27457.96,27463.19
DJIA,10/26/2020,28185.82,28185.82,27370.16,27685.38
DJIA,10/23/2020,28409.65,28436.52,28149.82,28335.57
DJIA,10/22/2020,28197.42,28421.31,28040.18,28363.66
DJIA,10/21/2020,28270.66,28450.64,28196.39,28210.82
DJIA,10/20/2020,28245.85,28575.03,28243.04,28308.79
DJIA,10/19/2020,28633.55,28711.93,28139.40,28195.42
DJIA,10/16/2020,28570.72,28842.90,28570.72,28606.31
DJIA,10/15/2020,28323.40,28535.85,28181.54,28494.20
DJIA,10/14/2020,28731.30,28792.56,28461.73,28514.00
DJIA,10/13/2020,28764.95,28808.84,28604.35,28679.81
DJIA,10/12/2020,28671.12,28957.90,28659.67,28837.52
DJIA,10/9/2020,28533.61,28676.29,28440.63,28586.90
DJIA,10/8/2020,28348.86,28459.13,28265.56,28425.51
DJIA,10/7/2020,27971.36,28369.66,27971.36,28303.46
DJIA,10/6/2020,28214.24,28354.48,27728.03,27772.76
DJIA,10/5/2020,27825.42,28162.64,27825.42,28148.64
DJIA,10/2/2020,27536.39,27861.43,27382.94,27682.81
DJIA,10/1/2020,27940.63,28041.46,27669.26,27816.90
DJIA,9/30/2020,27514.64,28026.33,27511.06,27781.70
DJIA,9/29/2020,27560.24,27605.60,27338.09,27452.66
DJIA,9/28/2020,27362.14,27722.60,27362.14,27584.06
DJIA,9/25/2020,26694.51,27239.29,26635.38,27173.96
DJIA,9/24/2020,26716.09,27094.85,26537.01,26815.44
DJIA,9/23/2020,27413.60,27464.46,26716.12,26763.13
DJIA,9/22/2020,27170.34,27333.09,26989.93,27288.18
DJIA,9/21/2020,27484.71,27484.71,26715.15,27147.70
DJIA,9/18/2020,27864.87,27946.69,27487.97,27657.42
DJIA,9/17/2020,27834.18,28056.79,27647.93,27901.98
DJIA,9/16/2020,28031.69,28364.77,28021.67,28032.38
DJIA,9/15/2020,28139.76,28231.06,27931.45,27995.60
DJIA,9/14/2020,27718.74,28086.06,27718.74,27993.33
DJIA,9/11/2020,27613.86,27828.82,27448.15,27665.64
DJIA,9/10/2020,28022.51,28174.78,27447.08,27534.58
DJIA,9/9/2020,27711.71,28206.21,27704.54,27940.47
DJIA,9/8/2020,27925.23,27925.23,27464.90,27500.89
DJIA,9/4/2020,28341.05,28539.75,27664.68,28133.31
DJIA,9/3/2020,29090.70,29199.35,28074.76,28292.73
DJIA,9/2/2020,28736.79,29162.88,28713.53,29100.50
DJIA,9/1/2020,28439.61,28659.26,28290.72,28645.66
DJIA,8/31/2020,28643.66,28643.66,28363.55,28430.05
DJIA,8/28/2020,28601.29,28733.35,28487.98,28653.87
DJIA,8/27/2020,28384.07,28634.22,28363.93,28492.27
DJIA,8/26/2020,28257.88,28353.80,28153.91,28331.92
DJIA,8/25/2020,28347.42,28400.74,28094.57,28248.44
DJIA,8/24/2020,28077.58,28314.94,28041.75,28308.46
DJIA,8/21/2020,27758.13,27959.48,27686.78,27930.33
DJIA,8/20/2020,27622.68,27781.46,27526.25,27739.73
DJIA,8/19/2020,27811.26,27920.42,27647.67,27692.88
DJIA,8/18/2020,27853.48,27891.12,27668.79,27778.07
DJIA,8/17/2020,27970.05,27999.81,27816.40,27844.91
DJIA,8/14/2020,27828.93,27977.81,27759.39,27931.02
DJIA,8/13/2020,27922.51,27986.10,27789.78,27896.72
DJIA,8/12/2020,27860.24,28043.89,27843.32,27976.84
DJIA,8/11/2020,27961.64,28154.88,27624.51,27686.91
DJIA,8/10/2020,27488.21,27803.86,27488.21,27791.44
DJIA,8/7/2020,27321.68,27456.24,27223.55,27433.48
DJIA,8/6/2020,27170.82,27394.10,27145.25,27386.98
DJIA,8/5/2020,26924.78,27221.67,26924.78,27201.52
DJIA,8/4/2020,26664.61,26832.72,26597.82,26828.47
DJIA,8/3/2020,26542.32,26707.26,26534.38,26664.40
DJIA,7/31/2020,26409.33,26440.02,26013.59,26428.32
DJIA,7/30/2020,26367.42,26374.93,25992.28,26313.65
DJIA,7/29/2020,26388.44,26602.45,26375.39,26539.57
DJIA,7/28/2020,26529.45,26556.84,26361.71,26379.28
DJIA,7/27/2020,26447.67,26625.46,26426.92,26584.77
DJIA,7/24/2020,26533.41,26625.70,26402.86,26469.89
DJIA,7/23/2020,26955.97,26973.85,26560.04,26652.33
DJIA,7/22/2020,26824.56,27035.24,26794.19,27005.84
DJIA,7/21/2020,26833.14,27025.38,26766.22,26840.40
DJIA,7/20/2020,26660.29,26765.02,26504.20,26680.87
DJIA,7/17/2020,26774.62,26808.43,26619.88,26671.95
DJIA,7/16/2020,26746.57,26879.16,26590.01,26734.71
DJIA,7/15/2020,27009.81,27071.33,26692.48,26870.10
DJIA,7/14/2020,26044.17,26690.52,25994.98,26642.59
DJIA,7/13/2020,26225.07,26639.09,26044.23,26085.80
DJIA,7/10/2020,25690.35,26101.32,25637.50,26075.30
DJIA,7/9/2020,26094.92,26103.28,25523.51,25706.09
DJIA,7/8/2020,25950.06,26109.49,25816.25,26067.28
DJIA,7/7/2020,26172.01,26174.93,25866.58,25890.18
DJIA,7/6/2020,25996.08,26297.53,25996.08,26287.03
DJIA,7/2/2020,25936.45,26204.41,25778.12,25827.36
DJIA,7/1/2020,25879.38,26019.31,25713.61,25734.97
DJIA,6/30/2020,25512.43,25905.38,25475.14,25812.88
DJIA,6/29/2020,25152.45,25601.15,25096.16,25595.80
DJIA,6/26/2020,25641.69,25641.69,24971.03,25015.55
DJIA,6/25/2020,25365.22,25769.61,25209.79,25745.60
DJIA,6/24/2020,25992.96,25992.96,25296.73,25445.94
DJIA,6/23/2020,26159.39,26314.97,26105.97,26156.10
DJIA,6/22/2020,25865.08,26059.81,25667.68,26024.96
DJIA,6/19/2020,26213.10,26451.44,25759.66,25871.46
DJIA,6/18/2020,26016.45,26154.20,25848.53,26080.10
DJIA,6/17/2020,26330.52,26400.07,26068.41,26119.61
DJIA,6/16/2020,26326.68,26611.03,25811.70,26289.98
DJIA,6/15/2020,25270.39,25891.58,24843.18,25763.16
DJIA,6/12/2020,25659.42,25965.55,25078.41,25605.54
DJIA,6/11/2020,26282.51,26294.08,25082.72,25128.17
DJIA,6/10/2020,27251.89,27355.22,26938.05,26989.99
DJIA,6/9/2020,27447.37,27447.37,27151.06,27272.30
DJIA,6/8/2020,27232.93,27580.21,27232.48,27572.44
DJIA,6/5/2020,26836.80,27338.30,26836.80,27110.98
DJIA,6/4/2020,26226.49,26384.10,26082.31,26281.82
DJIA,6/3/2020,25906.88,26337.75,25906.88,26269.89
DJIA,6/2/2020,25582.52,25743.13,25523.74,25742.65
DJIA,6/1/2020,25342.99,25508.83,25220.66,25475.02
DJIA,5/29/2020,25324.15,25482.80,25031.67,25383.11
DJIA,5/28/2020,25697.36,25758.79,25358.73,25400.64
DJIA,5/27/2020,25298.63,25551.56,25009.87,25548.27
DJIA,5/26/2020,24781.84,25176.42,24781.84,24995.11
DJIA,5/22/2020,24461.98,24481.64,24294.07,24465.16
DJIA,5/21/2020,24564.27,24718.46,24370.88,24474.12
DJIA,5/20/2020,24455.94,24649.48,24455.94,24575.90
DJIA,5/19/2020,24577.48,24599.50,24202.96,24206.86
DJIA,5/18/2020,24059.98,24708.54,24059.98,24597.37
DJIA,5/15/2020,23454.83,23730.08,23354.15,23685.42
DJIA,5/14/2020,23049.06,23630.86,22789.62,23625.34
DJIA,5/13/2020,23702.16,23708.90,23067.64,23247.97
DJIA,5/12/2020,24292.84,24382.09,23761.58,23764.78
DJIA,5/11/2020,24256.45,24366.21,24070.22,24221.99
DJIA,5/8/2020,24107.82,24349.90,24107.05,24331.32
DJIA,5/7/2020,23837.21,24094.62,23834.39,23875.89
DJIA,5/6/2020,23978.88,24054.59,23661.14,23664.64
DJIA,5/5/2020,23958.88,24169.72,23868.91,23883.09
DJIA,5/4/2020,23581.55,23769.56,23361.16,23749.76
DJIA,5/1/2020,24120.78,24120.78,23645.30,23723.69
DJIA,4/30/2020,24585.57,24585.57,24186.90,24345.72
DJIA,4/29/2020,24490.37,24764.77,24453.99,24633.86
DJIA,4/28/2020,24357.17,24512.24,24031.20,24101.55
DJIA,4/27/2020,23866.15,24207.65,23840.61,24133.78
DJIA,4/24/2020,23628.24,23826.00,23417.68,23775.27
DJIA,4/23/2020,23543.09,23885.36,23483.35,23515.26
DJIA,4/22/2020,23437.34,23613.10,23339.60,23475.82
DJIA,4/21/2020,23365.25,23365.25,22941.88,23018.88
DJIA,4/20/2020,24095.10,24108.69,23627.19,23650.44
DJIA,4/17/2020,23817.15,24264.21,23817.15,24242.49
DJIA,4/16/2020,23543.66,23598.08,23211.38,23537.68
DJIA,4/15/2020,23600.72,23649.72,23233.32,23504.35
DJIA,4/14/2020,23690.57,24040.58,23683.44,23949.76
DJIA,4/13/2020,23698.93,23698.93,23095.35,23390.77
DJIA,4/9/2020,23690.66,24008.99,23504.09,23719.37
DJIA,4/8/2020,22893.47,23513.40,22682.99,23433.57
DJIA,4/7/2020,23537.44,23617.24,22634.45,22653.86
DJIA,4/6/2020,21693.63,22783.45,21693.63,22679.99
DJIA,4/3/2020,21285.93,21447.81,20863.09,21052.53
DJIA,4/2/2020,20819.46,21477.77,20735.02,21413.44
DJIA,4/1/2020,21227.38,21487.24,20784.43,20943.51
DJIA,3/31/2020,22208.42,22480.37,21852.08,21917.16
DJIA,3/30/2020,21678.22,22378.09,21522.08,22327.48
DJIA,3/27/2020,21898.47,22327.57,21469.27,21636.78
DJIA,3/26/2020,21468.38,22595.06,21427.10,22552.17
DJIA,3/25/2020,21050.34,22019.93,20538.34,21200.55
DJIA,3/24/2020,19722.19,20737.70,19649.25,20704.91
DJIA,3/23/2020,19028.36,19121.01,18213.65,18591.93
DJIA,3/20/2020,20253.15,20531.26,19094.27,19173.98
DJIA,3/19/2020,19830.01,20442.63,19177.13,20087.19
DJIA,3/18/2020,20188.69,20489.33,18917.46,19898.92
DJIA,3/17/2020,20487.05,21379.35,19882.26,21237.38
DJIA,3/16/2020,20917.53,21768.28,20116.46,20188.52
DJIA,3/13/2020,21973.82,23189.76,21285.37,23185.62
DJIA,3/12/2020,22184.71,22837.95,21154.46,21200.62
DJIA,3/11/2020,24604.63,24604.63,23328.32,23553.22
DJIA,3/10/2020,24453.00,25020.99,23690.34,25018.16
DJIA,3/9/2020,24992.36,24992.36,23706.07,23851.02
DJIA,3/6/2020,25457.21,25994.38,25226.62,25864.78
DJIA,3/5/2020,26671.92,26671.92,25943.33,26121.28
