index_name,Date,Open,High,Low,Close
NYSE,10/30/2019,13215.87,13248.65,13152.96,13244.01
NYSE,10/29/2019,13170.90,13239.20,13156.75,13209.63
NYSE,10/28/2019,13183.90,13223.19,13183.90,13186.43
NYSE,10/25/2019,13106.21,13170.69,13088.94,13146.24
NYSE,10/24/2019,13119.65,13153.33,13083.29,13118.91
NYSE,10/23/2019,13076.38,13114.61,13062.74,13114.39
NYSE,10/22/2019,13097.03,13140.57,13070.22,13071.86
NYSE,10/21/2019,13019.25,13091.95,13019.25,13088.61
NYSE,10/18/2019,13032.47,13044.08,12972.84,13006.64
NYSE,10/17/2019,13030.51,13078.12,13021.41,13039.23
NYSE,10/16/2019,12997.46,13028.20,12978.73,12994.89
NYSE,10/15/2019,12897.03,13044.83,12897.03,13006.04
NYSE,10/14/2019,12923.48,12923.48,12883.96,12896.22
NYSE,10/11/2019,12900.69,13025.25,12900.69,12926.92
NYSE,10/10/2019,12688.58,12802.75,12682.19,12766.00
NYSE,10/9/2019,12622.48,12730.34,12622.48,12691.16
NYSE,10/8/2019,12734.55,12734.55,12589.82,12590.91
NYSE,10/7/2019,12816.24,12856.45,12768.75,12777.74
NYSE,10/4/2019,12689.93,12835.22,12689.93,12831.55
NYSE,10/3/2019,12587.32,12687.56,12482.02,12685.77
NYSE,10/2/2019,12742.09,12742.09,12557.07,12608.43
NYSE,10/1/2019,13002.33,13038.13,12824.16,12835.35
NYSE,9/30/2019,12988.89,13037.81,12988.89,13004.74
NYSE,9/27/2019,13053.21,13068.61,12913.42,12971.98
NYSE,9/26/2019,13042.20,13061.86,12985.03,13028.73
NYSE,9/25/2019,12991.11,13053.07,12943.45,13037.61
NYSE,9/24/2019,13087.74,13128.06,12961.23,12992.26
NYSE,9/23/2019,13084.81,13111.45,13040.13,13085.33
NYSE,9/20/2019,13148.41,13171.38,13074.27,13093.80
NYSE,9/19/2019,13121.21,13177.88,13100.88,13111.25
NYSE,9/18/2019,13109.63,13125.58,13024.95,13119.31
NYSE,9/17/2019,13087.87,13131.84,13074.78,13131.41
NYSE,9/16/2019,13134.00,13134.00,13080.41,13107.98
NYSE,9/13/2019,13150.80,13171.47,13110.07,13124.34
NYSE,9/12/2019,13096.23,13150.88,13061.74,13116.05
NYSE,9/11/2019,13008.33,13082.41,12981.43,13082.41
NYSE,9/10/2019,12954.29,12993.97,12900.81,12993.97
NYSE,9/9/2019,12975.02,12975.02,12925.41,12960.72
NYSE,9/6/2019,12933.51,12960.60,12915.93,12933.38
NYSE,9/5/2019,12884.96,12963.57,12884.96,12917.76
NYSE,9/4/2019,12757.25,12797.00,12746.26,12796.32
NYSE,9/3/2019,12720.19,12720.19,12600.71,12663.40
NYSE,8/30/2019,12740.16,12785.40,12687.12,12736.88
NYSE,8/29/2019,12657.22,12722.28,12635.99,12704.03
NYSE,8/28/2019,12467.37,12571.00,12426.06,12559.23
NYSE,8/27/2019,12562.04,12601.15,12450.90,12474.05
NYSE,8/26/2019,12430.73,12528.98,12430.73,12519.62
NYSE,8/23/2019,12643.94,12710.65,12370.07,12416.45
NYSE,8/22/2019,12724.21,12750.27,12631.86,12688.46
NYSE,8/21/2019,12691.76,12712.72,12677.33,12697.01
NYSE,8/20/2019,12667.49,12677.22,12597.81,12599.41
NYSE,8/19/2019,12687.83,12718.48,12668.81,12687.91
NYSE,8/16/2019,12442.23,12597.69,12442.23,12580.41
NYSE,8/15/2019,12386.25,12441.51,12325.93,12409.54
NYSE,8/14/2019,12641.29,12641.29,12367.39,12368.05
NYSE,8/13/2019,12589.77,12789.08,12552.31,12724.36
NYSE,8/12/2019,12688.78,12688.78,12556.97,12586.24
NYSE,8/9/2019,12793.24,12811.45,12689.67,12748.42
NYSE,8/8/2019,12685.72,12835.05,12676.39,12828.82
NYSE,8/7/2019,12627.56,12663.33,12414.11,12632.95
NYSE,8/6/2019,12564.89,12634.97,12496.14,12628.14
NYSE,8/5/2019,12666.30,12666.30,12408.26,12497.31
NYSE,8/2/2019,12885.32,12887.25,12767.01,12839.50
NYSE,8/1/2019,13053.66,13154.38,12890.98,12920.82
NYSE,7/31/2019,13179.00,13196.84,12979.37,13066.60
NYSE,7/30/2019,13222.76,13222.76,13128.15,13187.21
NYSE,7/29/2019,13235.49,13249.04,13212.80,13222.61
NYSE,7/26/2019,13197.60,13244.05,13185.61,13235.50
NYSE,7/25/2019,13234.23,13234.77,13146.65,13169.29
NYSE,7/24/2019,13172.55,13235.60,13161.74,13234.93
NYSE,7/23/2019,13109.90,13203.07,13109.90,13197.52
NYSE,7/22/2019,13130.29,13139.09,13087.52,13109.77
NYSE,7/19/2019,13168.73,13205.09,13111.94,13111.99
NYSE,7/18/2019,13109.29,13181.20,13089.49,13168.70
NYSE,7/17/2019,13195.84,13201.53,13119.20,13119.97
NYSE,7/16/2019,13232.96,13243.05,13185.91,13195.20
NYSE,7/15/2019,13255.13,13255.13,13220.23,13233.39
NYSE,7/12/2019,13199.85,13237.18,13199.23,13234.76
NYSE,7/11/2019,13202.58,13211.75,13150.51,13198.72
NYSE,7/10/2019,13137.96,13221.06,13137.97,13173.26
NYSE,7/9/2019,13147.21,13147.21,13091.90,13136.89
NYSE,7/8/2019,13210.88,13210.88,13136.22,13147.22
NYSE,7/5/2019,13231.80,13231.80,13114.84,13210.91
NYSE,7/3/2019,13152.55,13239.90,13152.55,13239.87
NYSE,7/2/2019,13131.31,13152.95,13105.03,13152.55
NYSE,7/1/2019,13178.33,13191.90,13084.61,13127.69
NYSE,6/28/2019,12965.55,13055.86,12965.55,13049.72
NYSE,6/27/2019,12912.06,12976.23,12912.06,12965.32
NYSE,6/26/2019,12968.63,12977.92,12911.99,12912.02
NYSE,6/25/2019,13021.26,13022.73,12934.90,12936.65
NYSE,6/24/2019,13047.24,13061.25,13015.91,13019.98
NYSE,6/21/2019,13068.36,13095.57,13037.88,13047.24
NYSE,6/20/2019,12954.08,13094.80,12954.08,13081.54
NYSE,6/19/2019,12924.27,12972.48,12908.41,12954.08
NYSE,6/18/2019,12837.47,12950.80,12837.47,12907.46
NYSE,6/17/2019,12789.68,12808.12,12769.53,12775.52
NYSE,6/14/2019,12808.89,12813.00,12767.84,12787.25
NYSE,6/13/2019,12816.43,12841.72,12788.54,12827.52
NYSE,6/12/2019,12797.86,12818.61,12772.33,12784.83
NYSE,6/11/2019,12867.17,12900.77,12787.49,12813.91
NYSE,6/10/2019,12821.49,12859.63,12798.29,12802.04
NYSE,6/7/2019,12725.38,12814.81,12725.38,12765.86
NYSE,6/6/2019,12631.09,12710.67,12606.12,12675.66
NYSE,6/5/2019,12607.35,12618.22,12530.15,12614.70
NYSE,6/4/2019,12422.04,12564.37,12422.04,12560.58
NYSE,6/3/2019,12288.51,12372.82,12273.09,12341.82
NYSE,5/31/2019,12280.78,12318.46,12238.40,12264.49
NYSE,5/30/2019,12402.54,12449.28,12354.79,12393.66
NYSE,5/29/2019,12398.24,12405.11,12309.13,12386.21
NYSE,5/28/2019,12597.71,12628.63,12464.53,12465.90
NYSE,5/24/2019,12595.54,12617.46,12539.30,12581.36
NYSE,5/23/2019,12569.34,12569.34,12461.35,12525.00
NYSE,5/22/2019,12682.52,12703.81,12651.95,12671.99
NYSE,5/21/2019,12668.33,12732.86,12668.33,12720.72
NYSE,5/20/2019,12615.67,12668.53,12582.51,12616.81
NYSE,5/17/2019,12652.39,12751.09,12643.07,12657.63
NYSE,5/16/2019,12676.05,12800.90,12676.05,12738.36
NYSE,5/15/2019,12559.66,12682.38,12526.04,12652.29
NYSE,5/14/2019,12560.99,12686.53,12559.62,12620.00
NYSE,5/13/2019,12617.22,12617.22,12480.27,12526.71
NYSE,5/10/2019,12702.07,12820.20,12569.84,12788.14
NYSE,5/9/2019,12673.62,12750.43,12591.79,12731.35
NYSE,5/8/2019,12766.97,12834.77,12748.37,12766.69
NYSE,5/7/2019,12883.06,12883.06,12703.19,12778.50
NYSE,5/6/2019,13037.88,13037.88,12851.07,12976.67
NYSE,5/3/2019,12977.33,13044.43,12977.32,13037.88
NYSE,5/2/2019,12939.04,12970.65,12860.61,12929.56
NYSE,5/1/2019,13066.08,13069.09,12944.95,12946.13
NYSE,4/30/2019,13027.51,13067.03,12968.95,13060.65
NYSE,4/29/2019,12992.73,13037.00,12990.75,13008.06
NYSE,4/26/2019,12923.66,12991.30,12910.88,12991.20
NYSE,4/25/2019,12907.08,12939.86,12850.12,12912.97
NYSE,4/24/2019,12993.86,12993.86,12938.55,12951.63
NYSE,4/23/2019,12916.67,13010.99,12910.78,12993.85
NYSE,4/22/2019,12900.41,12920.82,12886.80,12914.28
NYSE,4/18/2019,12912.18,12938.75,12869.86,12922.72
NYSE,4/17/2019,12984.33,12995.61,12891.44,12907.11
NYSE,4/16/2019,12986.30,13002.84,12934.25,12952.25
NYSE,4/15/2019,12979.27,12983.25,12936.50,12956.68
NYSE,4/12/2019,12955.66,12994.98,12938.05,12969.54
NYSE,4/11/2019,12892.62,12910.41,12856.24,12887.12
NYSE,4/10/2019,12867.34,12898.27,12852.88,12887.36
NYSE,4/9/2019,12892.05,12892.05,12834.45,12849.71
NYSE,4/8/2019,12927.73,12943.35,12888.87,12943.34
NYSE,4/5/2019,12889.37,12927.90,12880.19,12927.72
NYSE,4/4/2019,12833.32,12872.49,12818.84,12868.74
NYSE,4/3/2019,12819.06,12882.57,12803.87,12833.60
NYSE,4/2/2019,12840.44,12841.82,12784.71,12819.05
NYSE,4/1/2019,12775.84,12843.95,12773.54,12836.03
NYSE,3/29/2019,12691.78,12704.59,12644.48,12696.88
NYSE,3/28/2019,12601.21,12641.07,12555.83,12632.58
NYSE,3/27/2019,12635.25,12662.50,12520.20,12591.72
NYSE,3/26/2019,12598.45,12672.73,12578.88,12641.36
NYSE,3/25/2019,12526.49,12590.17,12486.07,12535.68
NYSE,3/22/2019,12709.27,12716.87,12533.29,12539.41
NYSE,3/21/2019,12658.97,12803.45,12657.63,12782.54
NYSE,3/20/2019,12749.61,12789.38,12658.27,12700.25
NYSE,3/19/2019,12826.12,12854.82,12728.97,12760.79
NYSE,3/18/2019,12732.28,12786.79,12726.47,12781.42
NYSE,3/15/2019,12679.08,12749.57,12677.76,12715.77
NYSE,3/14/2019,12668.78,12685.39,12637.45,12660.16
NYSE,3/13/2019,12621.69,12704.86,12621.69,12674.26
NYSE,3/12/2019,12576.76,12611.47,12571.04,12582.81
NYSE,3/11/2019,12429.89,12563.98,12429.90,12561.26
NYSE,3/8/2019,12364.69,12418.29,12336.49,12415.13
NYSE,3/7/2019,12513.52,12514.20,12408.38,12443.43
NYSE,3/6/2019,12622.49,12623.78,12529.23,12538.00
NYSE,3/5/2019,12638.19,12649.77,12600.90,12624.47
NYSE,3/4/2019,12728.96,12737.50,12537.81,12637.27
NYSE,3/1/2019,12698.23,12740.40,12645.57,12700.67
NYSE,2/28/2019,12671.23,12679.19,12642.43,12644.81
NYSE,2/27/2019,12680.92,12706.13,12637.84,12689.87
NYSE,2/26/2019,12685.32,12729.25,12674.35,12686.56
NYSE,2/25/2019,12746.41,12769.64,12697.29,12700.19
NYSE,2/22/2019,12654.39,12700.06,12644.15,12694.52
NYSE,2/21/2019,12644.05,12648.29,12580.03,12621.77
NYSE,2/20/2019,12627.61,12695.55,12624.06,12673.66
NYSE,2/19/2019,12567.68,12656.86,12560.35,12628.36
NYSE,2/15/2019,12503.48,12603.84,12503.48,12603.47
NYSE,2/14/2019,12422.24,12492.45,12383.32,12440.22
NYSE,2/13/2019,12462.92,12510.89,12452.44,12474.89
NYSE,2/12/2019,12366.34,12456.29,12366.34,12438.44
NYSE,2/11/2019,12304.80,12320.13,12274.95,12297.90
NYSE,2/8/2019,12252.87,12292.43,12186.66,12292.15
NYSE,2/7/2019,12345.55,12347.61,12215.31,12295.22
NYSE,2/6/2019,12405.43,12423.40,12382.17,12398.67
NYSE,2/5/2019,12409.04,12431.95,12378.40,12428.26
NYSE,2/4/2019,12315.49,12382.05,12268.57,12381.83
NYSE,2/1/2019,12312.26,12350.55,12287.21,12329.69
NYSE,1/31/2019,12222.99,12315.14,12196.19,12299.03
NYSE,1/30/2019,12130.01,12266.56,12104.22,12222.39
NYSE,1/29/2019,12080.42,12115.54,12056.42,12090.78
NYSE,1/28/2019,12040.67,12066.58,11984.86,12065.11
NYSE,1/25/2019,12106.40,12164.48,12105.97,12127.25
NYSE,1/24/2019,12006.19,12048.13,11969.04,12029.45
NYSE,1/23/2019,12044.55,12075.05,11926.81,12020.93
NYSE,1/22/2019,12075.40,12075.40,11940.91,11999.37
NYSE,1/18/2019,12070.90,12164.70,12060.36,12151.77
NYSE,1/17/2019,11873.82,12033.57,11862.43,11994.54
NYSE,1/16/2019,11884.97,11944.20,11882.91,11907.61
NYSE,1/15/2019,11798.03,11877.41,11798.03,11868.68
NYSE,1/14/2019,11783.52,11828.97,11745.57,11799.11
NYSE,1/11/2019,11806.75,11851.55,11761.98,11848.01
NYSE,1/10/2019,11731.55,11843.60,11701.81,11839.32
NYSE,1/9/2019,11746.66,11811.68,11712.37,11778.42
NYSE,1/8/2019,11681.87,11727.75,11619.34,11716.23
NYSE,1/7/2019,11539.35,11678.97,11502.26,11605.96
NYSE,1/4/2019,11304.42,11559.02,11304.41,11533.34
NYSE,1/3/2019,11345.70,11345.70,11169.46,11190.45
NYSE,1/2/2019,11238.77,11408.26,11204.27,11383.53
