index_name,Date,Open,High,Low,Close
S&P500,6/18/2019,2906.71,2930.79,2905.44,2917.75
S&P500,6/17/2019,2889.75,2897.27,2887.30,2889.67
S&P500,6/14/2019,2886.82,2894.45,2879.62,2886.98
S&P500,6/13/2019,2886.24,2895.24,2881.99,2891.64
S&P500,6/12/2019,2882.73,2888.57,2874.68,2879.84
S&P500,6/11/2019,2903.27,2910.61,2878.53,2885.72
S&P500,6/10/2019,2885.83,2904.77,2885.51,2886.73
S&P500,6/7/2019,2852.87,2884.97,2852.87,2873.34
S&P500,6/6/2019,2828.51,2852.10,2822.45,2843.49
S&P500,6/5/2019,2818.09,2827.28,2800.92,2826.15
S&P500,6/4/2019,2762.64,2804.49,2762.64,2803.27
S&P500,6/3/2019,2751.53,2763.07,2728.81,2744.45
S&P500,5/31/2019,2766.15,2768.98,2750.52,2752.06
S&P500,5/30/2019,2786.94,2799.00,2776.74,2788.86
S&P500,5/29/2019,2790.25,2792.03,2766.06,2783.02
S&P500,5/28/2019,2830.03,2840.51,2801.58,2802.39
S&P500,5/24/2019,2832.41,2841.36,2820.19,2826.06
S&P500,5/23/2019,2836.70,2836.70,2805.49,2822.24
S&P500,5/22/2019,2856.06,2865.47,2851.11,2856.27
S&P500,5/21/2019,2854.02,2868.88,2854.02,2864.36
S&P500,5/20/2019,2841.94,2853.86,2831.29,2840.23
S&P500,5/17/2019,2858.60,2885.48,2854.23,2859.53
S&P500,5/16/2019,2855.80,2892.15,2855.80,2876.32
S&P500,5/15/2019,2820.38,2858.68,2815.08,2850.96
S&P500,5/14/2019,2820.12,2852.54,2820.12,2834.41
S&P500,5/13/2019,2840.19,2840.19,2801.43,2811.87
S&P500,5/10/2019,2863.10,2891.31,2825.39,2881.40
S&P500,5/9/2019,2859.84,2875.97,2836.40,2870.72
S&P500,5/8/2019,2879.61,2897.96,2873.28,2879.42
S&P500,5/7/2019,2913.03,2913.03,2862.60,2884.05
S&P500,5/6/2019,2908.89,2937.32,2898.21,2932.47
S&P500,5/3/2019,2929.21,2947.85,2929.21,2945.64
S&P500,5/2/2019,2922.16,2931.68,2900.50,2917.52
S&P500,5/1/2019,2952.33,2954.13,2923.36,2923.73
S&P500,4/30/2019,2937.14,2948.22,2924.11,2945.83
S&P500,4/29/2019,2940.58,2949.52,2939.35,2943.03
S&P500,4/26/2019,2925.81,2939.88,2917.56,2939.88
S&P500,4/25/2019,2928.99,2933.10,2912.84,2926.17
S&P500,4/24/2019,2934.00,2936.83,2926.05,2927.25
S&P500,4/23/2019,2909.99,2936.31,2908.53,2933.68
S&P500,4/22/2019,2898.78,2909.51,2896.35,2907.97
S&P500,4/18/2019,2904.81,2908.40,2891.90,2905.03
S&P500,4/17/2019,2916.04,2918.00,2895.45,2900.45
S&P500,4/16/2019,2912.26,2916.06,2900.71,2907.06
S&P500,4/15/2019,2908.32,2909.60,2896.48,2905.58
S&P500,4/12/2019,2900.86,2910.54,2898.37,2907.41
S&P500,4/11/2019,2891.92,2893.42,2881.99,2888.32
S&P500,4/10/2019,2881.37,2889.71,2879.13,2888.21
S&P500,4/9/2019,2886.58,2886.88,2873.33,2878.20
S&P500,4/8/2019,2888.46,2895.95,2880.78,2895.77
S&P500,4/5/2019,2884.16,2893.24,2882.99,2892.74
S&P500,4/4/2019,2873.99,2881.28,2867.14,2879.39
S&P500,4/3/2019,2876.09,2885.25,2865.17,2873.40
S&P500,4/2/2019,2868.24,2872.90,2858.75,2867.24
S&P500,4/1/2019,2848.63,2869.40,2848.63,2867.19
S&P500,3/29/2019,2828.27,2836.03,2819.23,2834.40
S&P500,3/28/2019,2809.40,2819.71,2798.77,2815.44
S&P500,3/27/2019,2819.72,2825.56,2787.72,2805.37
S&P500,3/26/2019,2812.66,2829.87,2803.99,2818.46
S&P500,3/25/2019,2796.01,2809.79,2785.02,2798.36
S&P500,3/22/2019,2844.52,2846.16,2800.47,2800.71
S&P500,3/21/2019,2819.72,2860.31,2817.38,2854.88
S&P500,3/20/2019,2831.34,2843.54,2812.43,2824.23
S&P500,3/19/2019,2840.76,2852.42,2823.27,2832.57
S&P500,3/18/2019,2822.61,2835.41,2821.99,2832.94
S&P500,3/15/2019,2810.79,2830.73,2810.79,2822.48
S&P500,3/14/2019,2810.38,2815.00,2803.46,2808.48
S&P500,3/13/2019,2799.78,2821.24,2799.78,2810.92
S&P500,3/12/2019,2787.34,2798.32,2786.73,2791.52
S&P500,3/11/2019,2747.61,2784.00,2747.61,2783.30
S&P500,3/8/2019,2730.79,2744.13,2722.27,2743.07
S&P500,3/7/2019,2766.53,2767.25,2739.09,2748.93
S&P500,3/6/2019,2790.27,2790.27,2768.69,2771.45
S&P500,3/5/2019,2794.41,2796.44,2782.97,2789.65
S&P500,3/4/2019,2814.37,2816.88,2767.66,2792.81
S&P500,3/1/2019,2798.22,2808.02,2787.38,2803.69
S&P500,2/28/2019,2788.11,2793.73,2782.51,2784.49
S&P500,2/27/2019,2787.50,2795.76,2775.13,2792.38
S&P500,2/26/2019,2792.36,2803.12,2789.47,2793.90
S&P500,2/25/2019,2804.35,2813.49,2794.99,2796.11
S&P500,2/22/2019,2780.67,2794.20,2779.11,2792.67
S&P500,2/21/2019,2780.24,2781.58,2764.55,2774.88
S&P500,2/20/2019,2779.05,2789.88,2774.06,2784.70
S&P500,2/19/2019,2769.28,2787.33,2767.29,2779.76
S&P500,2/15/2019,2760.24,2775.66,2760.24,2775.60
S&P500,2/14/2019,2743.50,2757.90,2731.23,2745.73
S&P500,2/13/2019,2750.30,2761.85,2748.63,2753.03
S&P500,2/12/2019,2722.61,2748.19,2722.61,2744.73
S&P500,2/11/2019,2712.40,2718.05,2703.79,2709.80
S&P500,2/8/2019,2692.36,2708.07,2681.83,2707.88
S&P500,2/7/2019,2717.53,2719.32,2687.26,2706.05
S&P500,2/6/2019,2735.05,2738.08,2724.15,2731.61
S&P500,2/5/2019,2728.34,2738.98,2724.03,2737.70
S&P500,2/4/2019,2706.49,2724.99,2698.75,2724.87
S&P500,2/1/2019,2702.32,2716.66,2696.88,2706.53
S&P500,1/31/2019,2685.49,2708.95,2678.65,2704.10
S&P500,1/30/2019,2653.62,2690.44,2648.34,2681.05
S&P500,1/29/2019,2644.89,2650.93,2631.05,2640.00
S&P500,1/28/2019,2644.97,2644.97,2624.06,2643.85
S&P500,1/25/2019,2657.44,2672.38,2657.33,2664.76
S&P500,1/24/2019,2638.84,2647.20,2627.01,2642.33
S&P500,1/23/2019,2643.48,2653.19,2612.86,2638.70
S&P500,1/22/2019,2657.88,2657.88,2617.27,2632.90
S&P500,1/18/2019,2651.27,2675.47,2647.58,2670.71
S&P500,1/17/2019,2609.28,2645.06,2606.36,2635.96
S&P500,1/16/2019,2614.75,2625.76,2612.68,2616.10
S&P500,1/15/2019,2585.10,2613.08,2585.10,2610.30
S&P500,1/14/2019,2580.31,2589.32,2570.41,2582.61
S&P500,1/11/2019,2588.11,2596.27,2577.40,2596.26
S&P500,1/10/2019,2573.51,2597.82,2562.02,2596.64
S&P500,1/9/2019,2580.00,2595.32,2568.89,2584.96
S&P500,1/8/2019,2568.11,2579.82,2547.56,2574.41
S&P500,1/7/2019,2535.61,2566.16,2524.56,2549.69
S&P500,1/4/2019,2474.33,2538.07,2474.33,2531.94
S&P500,1/3/2019,2491.92,2493.14,2443.96,2447.89
S&P500,1/2/2019,2476.96,2519.49,2467.47,2510.03
