index_name,Date,Open,High,Low,Close
NYSE,10/28/2021,16920.38,17077.52,16920.38,17077.00
NYSE,10/27/2021,17145.15,17145.15,16920.38,16920.38
NYSE,10/26/2021,17169.07,17228.30,17131.45,17145.15
NYSE,10/25/2021,17122.24,17192.18,17096.16,17169.07
NYSE,10/22/2021,17083.15,17157.39,17031.74,17122.24
NYSE,10/21/2021,17099.21,17099.21,17005.44,17083.15
NYSE,10/20/2021,16988.16,17111.21,16988.16,17099.21
NYSE,10/19/2021,16862.01,16995.81,16862.01,16988.16
NYSE,10/18/2021,16871.74,16891.50,16776.61,16862.01
NYSE,10/15/2021,16744.29,16914.67,16744.29,16871.74
NYSE,10/14/2021,16513.16,16750.40,16513.16,16744.29
NYSE,10/13/2021,16441.75,16538.44,16359.35,16513.16
NYSE,10/12/2021,16430.07,16515.53,16411.51,16441.75
NYSE,10/11/2021,16517.23,16633.52,16429.13,16430.07
NYSE,10/8/2021,16511.81,16585.11,16505.08,16517.23
NYSE,10/7/2021,16338.46,16601.69,16338.46,16511.81
NYSE,10/6/2021,16327.09,16342.22,16096.85,16338.46
NYSE,10/5/2021,16198.56,16411.39,16198.56,16327.09
NYSE,10/4/2021,16323.74,16368.49,16127.15,16198.56
NYSE,10/1/2021,16144.92,16398.31,16094.50,16323.74
NYSE,9/30/2021,16344.89,16407.98,16144.29,16144.92
NYSE,9/29/2021,16328.79,16417.54,16318.17,16344.89
NYSE,9/28/2021,16599.80,16599.80,16303.90,16328.79
NYSE,9/27/2021,16539.15,16658.52,16539.15,16599.80
NYSE,9/24/2021,16567.26,16582.54,16502.72,16539.15
NYSE,9/23/2021,16352.18,16627.02,16352.18,16567.27
NYSE,9/22/2021,16184.50,16456.36,16184.50,16352.18
NYSE,9/21/2021,16168.17,16325.25,16154.46,16184.50
NYSE,9/20/2021,16460.35,16460.35,15988.03,16168.16
NYSE,9/17/2021,16576.77,16586.07,16442.36,16460.35
NYSE,9/16/2021,16626.89,16638.40,16497.81,16576.77
NYSE,9/15/2021,16497.23,16645.29,16481.65,16626.88
NYSE,9/14/2021,16635.39,16678.31,16471.06,16497.23
NYSE,9/13/2021,16563.48,16689.05,16563.23,16635.39
NYSE,9/10/2021,16663.12,16767.44,16562.62,16563.48
NYSE,9/9/2021,16731.05,16790.09,16653.56,16663.13
NYSE,9/8/2021,16801.18,16801.18,16677.16,16731.05
NYSE,9/7/2021,16909.72,16909.72,16800.70,16801.18
NYSE,9/3/2021,16926.72,16932.14,16875.82,16909.72
NYSE,9/2/2021,16845.98,16944.48,16845.98,16926.72
NYSE,9/1/2021,16806.44,16879.85,16791.15,16845.98
NYSE,8/31/2021,16819.63,16849.16,16783.05,16806.44
NYSE,8/30/2021,16844.75,16873.16,16801.34,16819.63
NYSE,8/27/2021,16694.32,16858.43,16694.32,16844.75
NYSE,8/26/2021,16812.84,16812.84,16684.23,16694.32
NYSE,8/25/2021,16741.16,16840.86,16716.88,16812.84
NYSE,8/24/2021,16648.55,16771.25,16648.55,16741.16
NYSE,8/23/2021,16516.68,16679.77,16516.68,16648.55
NYSE,8/20/2021,16429.14,16535.18,16399.61,16516.68
NYSE,8/19/2021,16550.34,16550.34,16345.40,16429.14
NYSE,8/18/2021,16707.13,16729.59,16545.73,16550.34
NYSE,8/17/2021,16836.74,16836.74,16589.40,16707.13
NYSE,8/16/2021,16868.11,16868.11,16709.22,16836.74
NYSE,8/13/2021,16871.12,16887.25,16847.18,16868.11
NYSE,8/12/2021,16875.39,16875.39,16802.39,16871.12
NYSE,8/11/2021,16792.78,16875.74,16792.78,16875.39
NYSE,8/10/2021,16726.95,16821.39,16726.95,16792.78
NYSE,8/9/2021,16748.08,16756.18,16678.55,16726.95
NYSE,8/6/2021,16695.50,16775.90,16695.50,16748.08
NYSE,8/5/2021,16594.48,16695.53,16594.48,16695.50
NYSE,8/4/2021,16713.46,16713.46,16593.46,16594.48
NYSE,8/3/2021,16576.21,16714.26,16509.62,16713.46
NYSE,8/2/2021,16602.29,16761.24,16568.26,16576.21
NYSE,7/30/2021,16697.14,16715.88,16575.50,16602.29
NYSE,7/29/2021,16573.56,16750.67,16573.56,16697.14
NYSE,7/28/2021,16520.96,16628.94,16490.65,16573.56
NYSE,7/27/2021,16565.31,16565.31,16430.52,16520.97
NYSE,7/26/2021,16552.38,16571.49,16513.36,16565.31
NYSE,7/23/2021,16455.92,16564.14,16455.92,16552.38
NYSE,7/22/2021,16503.47,16510.34,16404.38,16455.92
NYSE,7/21/2021,16321.94,16517.61,16321.94,16503.47
NYSE,7/20/2021,16052.72,16362.26,16052.72,16321.94
NYSE,7/19/2021,16364.66,16364.66,15954.69,16052.72
NYSE,7/16/2021,16499.06,16557.49,16345.51,16364.66
NYSE,7/15/2021,16543.78,16543.78,16424.42,16499.06
NYSE,7/14/2021,16575.77,16674.54,16510.38,16543.78
NYSE,7/13/2021,16673.15,16673.15,16572.88,16575.77
NYSE,7/12/2021,16633.30,16681.65,16553.79,16673.15
NYSE,7/9/2021,16359.70,16639.20,16359.70,16633.30
NYSE,7/8/2021,16559.31,16559.31,16245.48,16359.70
NYSE,7/7/2021,16542.75,16593.57,16449.09,16559.31
NYSE,7/6/2021,16674.85,16674.84,16448.77,16542.75
NYSE,7/2/2021,16640.96,16689.43,16608.34,16674.85
NYSE,7/1/2021,16555.35,16649.10,16555.35,16640.96
NYSE,6/30/2021,16547.57,16568.92,16517.03,16555.35
NYSE,6/29/2021,16573.72,16627.45,16533.97,16547.57
NYSE,6/28/2021,16658.79,16658.79,16522.49,16573.72
NYSE,6/25/2021,16558.62,16678.00,16558.63,16658.79
NYSE,6/24/2021,16437.63,16573.31,16437.63,16558.63
NYSE,6/23/2021,16449.01,16511.56,16436.75,16437.63
NYSE,6/22/2021,16411.98,16487.13,16349.29,16449.01
NYSE,6/21/2021,16143.95,16421.93,16143.95,16411.98
NYSE,6/18/2021,16411.65,16411.65,16142.50,16143.95
NYSE,6/17/2021,16542.76,16562.20,16307.07,16411.65
NYSE,6/16/2021,16655.81,16655.81,16497.75,16542.76
NYSE,6/15/2021,16662.42,16685.04,16596.81,16655.81
NYSE,6/14/2021,16694.93,16694.93,16600.47,16662.42
NYSE,6/11/2021,16651.43,16696.52,16629.63,16694.93
NYSE,6/10/2021,16620.01,16726.95,16613.15,16651.43
NYSE,6/9/2021,16685.48,16691.02,16619.97,16620.00
NYSE,6/8/2021,16685.14,16704.48,16607.14,16685.48
NYSE,6/7/2021,16708.74,16725.55,16669.91,16685.15
NYSE,6/4/2021,16632.34,16718.01,16632.34,16708.74
NYSE,6/3/2021,16673.96,16673.96,16530.20,16632.34
NYSE,6/2/2021,16643.32,16691.96,16620.55,16673.96
NYSE,6/1/2021,16555.66,16718.67,16555.66,16643.32
NYSE,5/28/2021,16531.95,16588.69,16531.95,16555.66
NYSE,5/27/2021,16451.96,16546.36,16451.96,16531.95
NYSE,5/26/2021,16390.19,16466.34,16388.32,16451.96
NYSE,5/25/2021,16464.69,16525.81,16375.15,16390.20
NYSE,5/24/2021,16375.00,16508.52,16375.00,16464.70
NYSE,5/21/2021,16350.45,16475.00,16344.76,16375.00
NYSE,5/20/2021,16233.32,16398.77,16233.30,16350.45
NYSE,5/19/2021,16337.73,16337.73,16040.43,16233.32
NYSE,5/18/2021,16422.97,16458.23,16337.29,16337.73
NYSE,5/17/2021,16415.36,16434.25,16341.18,16422.97
NYSE,5/14/2021,16181.63,16438.90,16181.63,16415.36
NYSE,5/13/2021,16042.97,16243.27,16035.48,16181.63
NYSE,5/12/2021,16355.62,16355.62,16030.30,16042.97
NYSE,5/11/2021,16516.83,16516.83,16211.54,16355.62
NYSE,5/10/2021,16590.44,16685.90,16516.81,16516.83
NYSE,5/7/2021,16459.60,16598.02,16439.04,16590.43
NYSE,5/6/2021,16348.41,16462.44,16275.16,16459.60
NYSE,5/5/2021,16289.27,16394.62,16284.74,16348.41
NYSE,5/4/2021,16325.24,16325.23,16156.99,16289.27
NYSE,5/3/2021,16219.33,16375.07,16219.33,16325.23
NYSE,4/30/2021,16376.00,16376.00,16199.48,16219.33
NYSE,4/29/2021,16322.13,16413.28,16263.04,16376.00
NYSE,4/28/2021,16273.31,16362.60,16273.31,16322.13
NYSE,4/27/2021,16241.21,16287.62,16212.75,16273.31
NYSE,4/26/2021,16206.00,16278.10,16206.00,16241.21
NYSE,4/23/2021,16030.62,16246.37,16030.63,16206.00
NYSE,4/22/2021,16121.61,16175.20,15991.84,16030.63
NYSE,4/21/2021,15944.62,16128.91,15903.46,16121.61
NYSE,4/20/2021,16107.56,16107.56,15887.40,15944.61
NYSE,4/19/2021,16186.30,16186.29,16076.57,16107.56
NYSE,4/16/2021,16116.85,16207.10,16116.84,16186.29
NYSE,4/15/2021,16000.15,16123.47,16000.15,16116.84
NYSE,4/14/2021,15962.34,16076.27,15962.34,16000.15
NYSE,4/13/2021,15977.46,15989.80,15902.16,15962.34
NYSE,4/12/2021,15956.37,15986.36,15933.73,15977.46
NYSE,4/9/2021,15886.56,15956.38,15865.59,15956.37
NYSE,4/8/2021,15838.85,15894.80,15812.37,15886.56
NYSE,4/7/2021,15877.96,15905.25,15804.45,15838.85
NYSE,4/6/2021,15870.34,15920.28,15842.25,15877.96
NYSE,4/5/2021,15752.24,15882.10,15752.24,15870.34
NYSE,4/1/2021,15601.74,15752.33,15601.74,15752.24
NYSE,3/31/2021,15626.11,15681.91,15601.74,15601.74
NYSE,3/30/2021,15611.88,15663.01,15551.53,15626.11
NYSE,3/29/2021,15682.54,15682.54,15522.66,15611.88
NYSE,3/26/2021,15410.37,15687.18,15410.38,15682.54
NYSE,3/25/2021,15276.56,15439.09,15138.69,15410.38
NYSE,3/24/2021,15346.53,15479.85,15276.56,15276.56
NYSE,3/23/2021,15551.58,15551.57,15306.07,15346.53
NYSE,3/22/2021,15562.26,15595.60,15496.56,15551.57
NYSE,3/19/2021,15589.07,15636.12,15454.11,15562.26
NYSE,3/18/2021,15731.15,15797.94,15559.83,15589.07
NYSE,3/17/2021,15669.30,15746.03,15579.53,15731.15
NYSE,3/16/2021,15775.50,15775.50,15639.35,15669.30
NYSE,3/15/2021,15715.21,15778.04,15613.17,15775.50
NYSE,3/12/2021,15648.01,15717.81,15607.80,15715.21
NYSE,3/11/2021,15521.84,15701.82,15521.84,15648.00
NYSE,3/10/2021,15375.63,15573.27,15375.63,15521.84
NYSE,3/9/2021,15288.38,15498.09,15288.38,15375.63
NYSE,3/8/2021,15251.83,15471.91,15236.93,15288.38
NYSE,3/5/2021,14959.41,15284.16,14818.55,15251.83
NYSE,3/4/2021,15199.20,15246.98,14765.55,14959.41
NYSE,3/3/2021,15277.02,15336.36,15197.92,15199.20
NYSE,3/2/2021,15327.77,15366.91,15257.92,15277.02
NYSE,3/1/2021,15010.47,15396.52,15010.47,15327.77
NYSE,2/26/2021,15206.67,15209.77,14943.97,15010.47
NYSE,2/25/2021,15539.42,15555.91,15156.84,15206.67
NYSE,2/24/2021,15359.13,15566.47,15326.67,15539.42
NYSE,2/23/2021,15340.48,15404.68,15089.98,15359.13
NYSE,2/22/2021,15362.69,15423.63,15264.85,15340.47
NYSE,2/19/2021,15290.64,15418.57,15290.64,15362.69
NYSE,2/18/2021,15402.59,15402.59,15205.04,15290.64
NYSE,2/17/2021,15423.02,15423.02,15289.40,15402.59
NYSE,2/16/2021,15370.22,15483.20,15370.22,15423.02
NYSE,2/12/2021,15297.09,15373.77,15254.87,15369.60
NYSE,2/11/2021,15273.90,15341.34,15195.85,15297.09
NYSE,2/10/2021,15244.40,15343.78,15183.96,15273.90
NYSE,2/9/2021,15226.61,15266.83,15168.68,15244.40
NYSE,2/8/2021,15069.60,15226.65,15069.60,15226.61
NYSE,2/5/2021,14975.44,15087.97,14975.43,15069.60
NYSE,2/4/2021,14839.06,14976.18,14839.06,14975.43
NYSE,2/3/2021,14768.58,14871.57,14753.31,14839.06
NYSE,2/2/2021,14596.18,14830.79,14596.18,14768.57
NYSE,2/1/2021,14397.20,14623.44,14397.20,14596.18
NYSE,1/29/2021,14669.52,14669.52,14328.46,14397.20
NYSE,1/28/2021,14487.73,14767.55,14487.73,14669.52
NYSE,1/27/2021,14867.37,14867.38,14447.36,14487.73
NYSE,1/26/2021,14935.29,14995.55,14860.56,14867.38
NYSE,1/25/2021,14951.84,14957.98,14765.43,14935.29
NYSE,1/22/2021,14895.73,14979.95,14881.38,14951.84
NYSE,1/21/2021,15102.53,15102.53,14998.86,15019.05
NYSE,1/20/2021,15067.86,15114.11,15029.28,15097.28
NYSE,1/19/2021,15026.64,15037.49,14958.72,14987.34
NYSE,1/15/2021,14949.34,14952.34,14791.65,14894.17
NYSE,1/14/2021,15063.56,15129.12,15037.29,15044.38
NYSE,1/13/2021,15017.03,15045.54,14931.12,14983.61
NYSE,1/12/2021,14970.78,15024.52,14923.82,15010.29
NYSE,1/11/2021,14828.03,14975.27,14817.74,14937.97
NYSE,1/8/2021,14990.52,15006.16,14818.80,14966.83
NYSE,1/7/2021,14866.92,14948.30,14849.35,14928.75
NYSE,1/6/2021,14594.48,14898.49,14590.41,14788.84
NYSE,1/5/2021,14378.70,14579.29,14378.70,14536.53
NYSE,1/4/2021,14601.45,14605.75,14258.25,14376.70
NYSE,12/31/2020,14469.00,14533.21,14422.74,14524.80
